,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,prompt,problem,studenteval_id,n_successes,n_completions,pass1,path,model,last_attempt
259,259,259,323,323,"def subtract_add(lst):
    """"""
    alternate between subtracting and adding each element in list, return total
    """"""",subtract_add,89,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_39.results.json.gz,llama3p1_8b_base,0
260,260,260,324,324,"def readingIceCream(lines):
    """"""
    For each list entry, start at the end of the corresponding string, parse backwards until you reach the first ""t"" character. Isolate the string from the ""t"" character until the end of the entry. Convert that string to a float, then add all of the floats for each entry together and return the total.

    """"""",readingIceCream,714,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_390.results.json.gz,llama3p1_8b_base,1
261,261,261,325,325,"def readingIceCream(lines):
    """"""
    Returns the sum of the numbers in each element in the array following the last instance of '/t' in the element. 
    """"""",readingIceCream,715,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_391.results.json.gz,llama3p1_8b_base,0
262,262,262,326,326,"def readingIceCream(lines):
    """"""
    Returns the sum of the numbers in each element in the array following the last instance of '/t' in the element. the sum should include numbers with decimals

    """"""",readingIceCream,717,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_392.results.json.gz,llama3p1_8b_base,1
263,263,263,327,327,"def readingIceCream(lines):
    """"""
    Convert all that appears after the last t of each object in the list into a float, and then find the sum of the floats
    """"""",readingIceCream,718,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_393.results.json.gz,llama3p1_8b_base,0
264,264,264,328,328,"def readingIceCream(lines):
    """"""
    Convert all that appears after the final ""t"" of each object in the list into a float, make a new list of those floats, and find the sum of that list
    """"""",readingIceCream,722,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_394.results.json.gz,llama3p1_8b_base,1
265,265,265,329,329,"def readingIceCream(lines):
    """"""
    Given a list of strings remove anything past the last t in the string, type cast to an integer and then add them together. 
    """"""",readingIceCream,723,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_395.results.json.gz,llama3p1_8b_base,0
266,266,266,330,330,"def readingIceCream(lines):
    """"""
    Given a list of strings remove anything past the last t in the string, type cast the value to float. Move to the next string in the list, if exists and repeat. Once the end at the end of the list and add all values that were cast to float together.
    """"""",readingIceCream,727,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_396.results.json.gz,llama3p1_8b_base,1
267,267,267,331,331,"def readingIceCream(lines):
    """"""
    for each element in list, adds number directly after '\t' to count, returns sum
    """"""",readingIceCream,729,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_397.results.json.gz,llama3p1_8b_base,0
268,268,268,332,332,"def readingIceCream(lines):
    """"""
    for each element in list, adds float directly after the second '\t' to count, returns sum
    """"""",readingIceCream,732,34,200,0.17,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_398.results.json.gz,llama3p1_8b_base,1
269,269,269,333,333,"def readingIceCream(lines):
    """"""
    return the sum of the float in each item in the array list
    """"""",readingIceCream,733,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_399.results.json.gz,llama3p1_8b_base,0
270,270,270,334,334,"def add_up(arr):
    """"""
    sums the total of integers and floats in an array. strings are ignored, empty spots count as 0
    """"""",add_up,6,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_4.results.json.gz,llama3p1_8b_base,0
271,271,271,335,335,"def subtract_add(lst):
    """"""
    turn each element into int, add first element to count. if index of element is odd when int, subtract from count. if index of element is even when int, add to count.
    """"""",subtract_add,94,24,200,0.12,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_40.results.json.gz,llama3p1_8b_base,1
272,272,272,336,336,"def readingIceCream(lines):
    """"""
    take the float at the end of each item in the array list and sum all of the values return the sum
    """"""",readingIceCream,735,104,200,0.52,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_400.results.json.gz,llama3p1_8b_base,1
273,273,273,337,337,"def readingIceCream(lines):
    """"""
    Returns the number after t.
    """"""",readingIceCream,736,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_401.results.json.gz,llama3p1_8b_base,0
274,274,274,338,338,"def readingIceCream(lines):
    """"""
    given an array of strings, parse each string by '\t' and grab the last value that should be a number and add it to a count value. return the count value
    """"""",readingIceCream,740,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_402.results.json.gz,llama3p1_8b_base,0
275,275,275,339,339,"def readingIceCream(lines):
    """"""
    given an array of strings, parse each string by '\t' and grab the last value that should be a double and add it to a count value. return the count value
    """"""",readingIceCream,741,198,200,0.99,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_403.results.json.gz,llama3p1_8b_base,1
276,276,276,340,340,"def readingIceCream(lines):
    """"""
    Create a variable for the sum. Go through each string in the input list. After the second time ""\t"" appears in the string, save the rest of the string and convert it into an integer, then add that integer to the sum. Return the sum at the end of the list.
    """"""",readingIceCream,742,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_404.results.json.gz,llama3p1_8b_base,0
277,277,277,341,341,"def readingIceCream(lines):
    """"""
    Create a variable for the sum. Go through each string in the input list. After the second time ""\t"" appears in the string, save the rest of the string. If this remaining portion of the string contains ""."", convert it into a float. Otherwise, convert it into an integer. Add this float or integer to the sum. Return the sum at the end of the list.
    """"""",readingIceCream,744,178,200,0.89,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_405.results.json.gz,llama3p1_8b_base,1
278,278,278,342,342,"def readingIceCream(lines):
    """"""
    given a list of strings, split each string on the '\' character. in the new list of 3 strings, take the string in the 3rd position, eliminate the 't' in it, convert it to a float, and add it to running total. output this total
    """"""",readingIceCream,745,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_406.results.json.gz,llama3p1_8b_base,0
279,279,279,343,343,"def readingIceCream(lines):
    """"""
    given a list of strings, split each string by \. for each new string, if it starts with t, eliminate the t. next find the sting that contains a number, convert it to a float, and add it to running total. output this total
    """"""",readingIceCream,749,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_407.results.json.gz,llama3p1_8b_base,1
280,280,280,344,344,"def findHorizontals(puzzle,wordList):
    """"""
    The input will be a ""puzzle"" list and a ""wordList"" list. They consist of strings and have equal length. Check if the string in the puzzle list contains all the characters of the string in the wordList list. Return a dictionary with the string as the key and the position of the string as the value.
    """"""",findHorizontals,750,2,200,0.01,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_408.results.json.gz,llama3p1_8b_base,0
281,281,281,345,345,"def findHorizontals(puzzle,wordList):
    """"""
    The input will be a ""puzzle"" list and a ""wordList"" list. They consist of strings and have equal length. Check if the string in the puzzle list contains all the characters of the string in the wordList list. They don't have to be in the same order or same length. Return a dictionary with the string as the key and the position of the string as the value.
    """"""",findHorizontals,752,43,200,0.215,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_409.results.json.gz,llama3p1_8b_base,1
282,282,282,346,346,"def subtract_add(lst):
    """"""
    Change the first two items into integers Subtract the second item in the array list from the first item. change the third and forth items into integers then subtract the forth item from the third item then add the two sums. if there are just two items in list change those two items into integers subtract the second one from the first one and return the product. if there are no items then return zero
    """"""",subtract_add,100,149,200,0.745,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_41.results.json.gz,llama3p1_8b_base,1
283,283,283,347,347,"def findHorizontals(puzzle,wordList):
    """"""
    For each string within the list, parse the string until the previous letters make up a complete word. Return that word as the key and its index as its value in a dictionary. Else, return an empty dictionary
    """"""",findHorizontals,754,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_8b_base/studenteval/extracted_jsons/Item_410.results.json.gz,llama3p1_8b_base,1
